enst_id	final_uniprot_id
ENST00000607581	Q99944
ENST00000607583	
ENST00000607586	
ENST00000607588	
ENST00000607589	
ENST00000607590	
ENST00000607591	
ENST00000607592	
ENST00000607593	
ENST00000607594	
ENST00000607595	
ENST00000607596	
ENST00000607597	
ENST00000607598	
ENST00000607599	Q8WUH1-2
ENST00000607600	
ENST00000607601	
ENST00000607603	
ENST00000607605	
ENST00000607607	
ENST00000607609	
ENST00000607611	
ENST00000607612	
ENST00000607613	
ENST00000607614	
ENST00000607615	
ENST00000607618	
ENST00000607619	
ENST00000607621	
ENST00000607622	
ENST00000607623	
ENST00000607624	
ENST00000607625	
ENST00000607627	
ENST00000607628	
ENST00000607629	
ENST00000607631	
ENST00000607632	
ENST00000607633	
ENST00000607635	
ENST00000607636	Q6PF18-2
ENST00000607639	
ENST00000607640	
ENST00000607641	
ENST00000607643	
ENST00000607644	
ENST00000607647	
ENST00000607648	P27635
ENST00000607649	
ENST00000607650	
ENST00000607651	P01135
ENST00000607652	
ENST00000607653	Q9H1L0
ENST00000607654	
ENST00000607655	
ENST00000607656	
ENST00000607658	
ENST00000607659	
ENST00000607660	
ENST00000607661	
ENST00000607662	
ENST00000607663	
ENST00000607664	
ENST00000607665	
ENST00000607666	
ENST00000607669	
ENST00000607670	
ENST00000607671	
ENST00000607673	
ENST00000607675	
ENST00000607677	P35612-9
ENST00000607679	
ENST00000607680	
ENST00000607681	
ENST00000607682	
ENST00000607684	
ENST00000607688	
ENST00000607690	
ENST00000607691	
ENST00000607692	
ENST00000607693	
ENST00000607695	
ENST00000607697	
ENST00000607698	
ENST00000607700	
ENST00000607701	
ENST00000607702	
ENST00000607703	
ENST00000607706	
ENST00000607707	
ENST00000607709	
ENST00000607710	
ENST00000607711	
ENST00000607713	
ENST00000607714	Q3ZCQ8
ENST00000607715	
ENST00000607718	
ENST00000607720	
ENST00000607723	
ENST00000607725	
ENST00000607726	
ENST00000607727	
ENST00000607728	
ENST00000607729	
ENST00000607730	
ENST00000607731	
ENST00000607733	
ENST00000607735	
ENST00000607737	
ENST00000607738	
ENST00000607739	
ENST00000607740	
ENST00000607742	
ENST00000607743	
ENST00000607744	
ENST00000607745	
ENST00000607746	
ENST00000607748	
ENST00000607749	
ENST00000607751	
ENST00000607752	
ENST00000607753	
ENST00000607754	
ENST00000607758	
ENST00000607759	
ENST00000607762	
ENST00000607764	
ENST00000607766	
ENST00000607768	
ENST00000607769	
ENST00000607772	Q6P9H4
ENST00000607773	
ENST00000607774	
ENST00000607775	Q6PF18
ENST00000607778	Q6ZYL4
ENST00000607780	
ENST00000607781	
ENST00000607782	
ENST00000607783	
ENST00000607784	
ENST00000607786	
ENST00000607788	
ENST00000607789	
ENST00000607790	
ENST00000607791	
ENST00000607792	
ENST00000607793	
ENST00000607794	
ENST00000607795	
ENST00000607796	
ENST00000607797	
ENST00000607799	
ENST00000607800	
ENST00000607801	
ENST00000607802	
ENST00000607804	
ENST00000607805	
ENST00000607807	
ENST00000607808	P01135-3
ENST00000607809	
ENST00000607810	
ENST00000607812	
ENST00000607813	
ENST00000607814	
ENST00000607815	
ENST00000607817	
ENST00000607819	
ENST00000607820	
ENST00000607821	
ENST00000607822	
ENST00000607823	
ENST00000607825	
ENST00000607826	
ENST00000607828	
ENST00000607829	L0R819
ENST00000607830	
ENST00000607831	
ENST00000607832	
ENST00000607833	
ENST00000607836	
ENST00000607837	
ENST00000607838	Q9UPT5-6
ENST00000607839	
ENST00000607840	
ENST00000607841	
ENST00000607843	
ENST00000607844	
ENST00000607845	
ENST00000607846	
ENST00000607847	
ENST00000607848	
ENST00000607849	
ENST00000607850	
ENST00000607851	
ENST00000607853	
ENST00000607854	
ENST00000607855	
ENST00000607856	
ENST00000607857	
ENST00000607858	
ENST00000607860	
ENST00000607861	
ENST00000607862	
ENST00000607863	
ENST00000607864	
ENST00000607866	
ENST00000607868	
ENST00000607869	
ENST00000607870	
ENST00000607871	
ENST00000607872	
ENST00000607873	Q13795-3
ENST00000607874	
ENST00000607875	
ENST00000607876	
ENST00000607877	
ENST00000607878	
ENST00000607879	
ENST00000607880	
ENST00000607881	Q96N66-2
ENST00000607882	
ENST00000607883	
ENST00000607884	
ENST00000607885	
ENST00000607886	
ENST00000607887	
ENST00000607888	P06731
ENST00000607889	
ENST00000607890	
ENST00000607891	P0C1Z6
ENST00000607892	
ENST00000607893	
ENST00000607894	
ENST00000607895	
ENST00000607896	
ENST00000607897	P60411
ENST00000607898	
ENST00000607899	O75175
ENST00000607900	Q8IYS5-7
ENST00000607901	
ENST00000607902	
ENST00000607903	
ENST00000607904	Q9Y5H9-2
ENST00000607905	
ENST00000607906	
ENST00000607907	Q14159-2
ENST00000607908	Q9BSV6
ENST00000607909	
ENST00000607910	
ENST00000607911	
ENST00000607912	
ENST00000607913	
ENST00000607914	
ENST00000607915	
ENST00000607916	
ENST00000607917	
ENST00000607918	
ENST00000607919	
ENST00000607920	
ENST00000607921	
ENST00000607922	
ENST00000607923	
ENST00000607924	
ENST00000607925	
ENST00000607926	
ENST00000607927	
ENST00000607928	
ENST00000607929	
ENST00000607930	
ENST00000607931	
ENST00000607932	
ENST00000607933	
ENST00000607934	
ENST00000607935	
ENST00000607936	
ENST00000607937	
ENST00000607938	
ENST00000607939	P23610
ENST00000607940	
ENST00000607941	Q5T7P8-2
ENST00000607942	Q8IYX3-3
ENST00000607943	
ENST00000607944	
ENST00000607945	
ENST00000607946	
ENST00000607947	
ENST00000607948	
ENST00000607949	Q16478
ENST00000607950	
ENST00000607951	
ENST00000607952	
ENST00000607953	
ENST00000607954	
ENST00000607955	B6A8C7-2
ENST00000607956	
ENST00000607957	
ENST00000607958	Q8IYS5-3
ENST00000607959	
ENST00000607960	
ENST00000607961	
ENST00000607962	
ENST00000607963	
ENST00000607964	
ENST00000607965	Q6UX27-3
ENST00000607966	
ENST00000607967	
ENST00000607968	
ENST00000607969	
ENST00000607970	
ENST00000607971	
ENST00000607972	
ENST00000607973	
ENST00000607974	
ENST00000607975	Q14159
ENST00000607976	
ENST00000607977	
ENST00000607978	
ENST00000607979	
ENST00000607980	
ENST00000607981	
ENST00000607982	
ENST00000607983	Q5SW24-3
ENST00000607984	
ENST00000607985	
ENST00000607986	
ENST00000607987	
ENST00000607988	
ENST00000607989	
ENST00000607990	
ENST00000607991	
ENST00000607992	
ENST00000607993	
ENST00000607994	
ENST00000607995	
ENST00000607996	
ENST00000607997	
ENST00000607998	B6A8C7
ENST00000607999	
ENST00000608000	
ENST00000608001	
ENST00000608002	
ENST00000608003	
ENST00000608004	
ENST00000608005	
ENST00000608006	P06731-2
ENST00000608007	
ENST00000608008	
ENST00000608009	
ENST00000608010	
ENST00000608011	
ENST00000608012	
ENST00000608013	
ENST00000608014	
ENST00000608015	
ENST00000608016	
ENST00000608017	
ENST00000608018	
ENST00000608019	P11912
ENST00000608020	
ENST00000608021	
ENST00000608022	
ENST00000608023	
ENST00000608024	
ENST00000608025	
ENST00000608026	
ENST00000608027	
ENST00000608028	
ENST00000608029	
ENST00000608030	
ENST00000608031	
ENST00000608032	
ENST00000608033	Q9Y5E6
ENST00000608034	
ENST00000608035	
ENST00000608036	
ENST00000608037	Q14002-2
ENST00000608038	
ENST00000608039	
ENST00000608040	
ENST00000608041	
ENST00000608042	
ENST00000608043	
ENST00000608044	
ENST00000608045	Q8WWY3
ENST00000608046	Q8IYS5-2
ENST00000608047	
ENST00000608048	
ENST00000608049	
ENST00000608050	
ENST00000608051	
ENST00000608052	
ENST00000608053	
ENST00000608054	
ENST00000608055	
ENST00000608056	
ENST00000608057	
ENST00000608058	
ENST00000608059	P40198
ENST00000608060	
ENST00000608061	
ENST00000608062	P46781
ENST00000608063	
ENST00000608064	
ENST00000608065	
ENST00000608066	
ENST00000608067	
ENST00000608068	
ENST00000608069	
ENST00000608070	
ENST00000608071	
ENST00000608072	
ENST00000608073	
ENST00000608074	Q9NPI6-2
ENST00000608075	
ENST00000608076	Q8IYS5-4
ENST00000608077	
ENST00000608078	
ENST00000608079	
ENST00000608080	
ENST00000608081	
ENST00000608082	Q6UX27-2
ENST00000608083	O00154-4
ENST00000608084	
ENST00000608085	
ENST00000608086	
ENST00000608087	
ENST00000608088	
ENST00000608089	
ENST00000608090	
ENST00000608091	
ENST00000608092	
ENST00000608093	
ENST00000608094	
ENST00000608095	
ENST00000608096	
ENST00000608097	
ENST00000608098	
ENST00000608099	
ENST00000608100	
ENST00000608101	
ENST00000608102	
ENST00000608103	
ENST00000608104	
ENST00000608105	
ENST00000608106	P39019
ENST00000608107	
ENST00000608108	
ENST00000608109	Q7Z404-3
ENST00000608110	
ENST00000608111	
ENST00000608112	
ENST00000608113	
ENST00000608114	
ENST00000608115	
ENST00000608116	
ENST00000608117	
ENST00000608118	P60331
ENST00000608119	
ENST00000608120	
ENST00000608121	
ENST00000608122	
ENST00000608123	
ENST00000608124	
ENST00000608125	
ENST00000608126	
ENST00000608127	O75175
ENST00000608128	
ENST00000608129	
ENST00000608130	
ENST00000608131	
ENST00000608132	
ENST00000608133	
ENST00000608134	
ENST00000608135	
ENST00000608136	
ENST00000608137	
ENST00000608138	
ENST00000608139	
ENST00000608140	
ENST00000608141	
ENST00000608142	
ENST00000608143	
ENST00000608144	
ENST00000608145	
ENST00000608146	Q6UX27
ENST00000608147	
ENST00000608148	
ENST00000608149	Q9Y5E2
ENST00000608150	
ENST00000608151	
ENST00000608152	
ENST00000608153	Q96BZ8
ENST00000608154	
ENST00000608155	
ENST00000608156	Q16478
ENST00000608157	
ENST00000608158	
ENST00000608159	
ENST00000608160	
ENST00000608161	
ENST00000608162	
ENST00000608163	
ENST00000608164	Q7Z404-3
ENST00000608165	
ENST00000608166	
ENST00000608167	Q96N66-3
ENST00000608168	
ENST00000608169	
ENST00000608170	
ENST00000608171	
ENST00000608172	
ENST00000608173	
ENST00000608174	
ENST00000608175	
ENST00000608176	
ENST00000608177	
ENST00000608178	
ENST00000608179	
ENST00000608180	Q9Y5H6
ENST00000608181	
ENST00000608182	
ENST00000608183	
ENST00000608184	
ENST00000608185	
ENST00000608186	Q9NW81-4
ENST00000608187	
ENST00000608188	
ENST00000608189	
ENST00000608190	
ENST00000608191	
ENST00000608192	
ENST00000608193	Q14002-2
ENST00000608194	
ENST00000608195	
ENST00000608196	
ENST00000608197	
ENST00000608198	
ENST00000608199	
ENST00000608200	
ENST00000608201	
ENST00000608202	
ENST00000608203	
ENST00000608204	
ENST00000608205	
ENST00000608206	
ENST00000608207	
ENST00000608208	
ENST00000608209	P53794
ENST00000608210	
ENST00000608211	Q9BSV6
ENST00000608212	Q8IYS5-7
ENST00000608213	O75175
ENST00000608214	
ENST00000608215	P39019
ENST00000608216	
ENST00000608217	
ENST00000608218	
ENST00000608219	
ENST00000608220	
ENST00000608221	
ENST00000608222	
ENST00000608223	
ENST00000608224	
ENST00000608225	Q8IYS5-4
ENST00000608226	
ENST00000608227	
ENST00000608228	
ENST00000608229	
ENST00000608230	
ENST00000608231	
ENST00000608232	
ENST00000608233	
ENST00000608234	Q8IYS5
ENST00000608235	Q9Y5I2-2
ENST00000608236	
ENST00000608237	
ENST00000608238	
ENST00000608239	
ENST00000608240	
ENST00000608241	
ENST00000608242	
ENST00000608243	
ENST00000608244	
ENST00000608245	
ENST00000608246	
ENST00000608247	
ENST00000608248	
ENST00000608249	
ENST00000608250	
ENST00000608251	
ENST00000608252	
ENST00000608253	
ENST00000608254	
ENST00000608255	
ENST00000608256	Q9Y5I3
ENST00000608257	
ENST00000608258	
ENST00000608259	
ENST00000608260	
ENST00000608261	
ENST00000608262	
ENST00000608263	Q8NI51
ENST00000608264	
ENST00000608265	
ENST00000608266	
ENST00000608267	Q96BZ8
ENST00000608268	
ENST00000608269	
ENST00000608270	
ENST00000608271	
ENST00000608272	
ENST00000608273	
ENST00000608274	Q9Y5I0
ENST00000608275	
ENST00000608276	P0C1Z6
ENST00000608277	
ENST00000608278	
ENST00000608279	
ENST00000608280	Q6UX27-3
ENST00000608281	
ENST00000608282	
ENST00000608283	
ENST00000608284	
ENST00000608285	
ENST00000608286	
ENST00000608287	
ENST00000608288	
ENST00000608289	
ENST00000608290	
ENST00000608291	
ENST00000608292	
ENST00000608293	
ENST00000608294	
ENST00000608295	
ENST00000608296	
ENST00000608297	
ENST00000608298	
ENST00000608299	
ENST00000608300	
ENST00000608301	
ENST00000608302	
ENST00000608303	
ENST00000608304	
ENST00000608305	
ENST00000608306	
ENST00000608307	
ENST00000608308	
ENST00000608309	
ENST00000608310	
ENST00000608311	
ENST00000608312	
ENST00000608313	
ENST00000608314	
ENST00000608315	
ENST00000608316	
ENST00000608317	
ENST00000608318	
ENST00000608319	
ENST00000608320	B6A8C7
ENST00000608321	
ENST00000608322	
ENST00000608323	
ENST00000608324	
ENST00000608325	
ENST00000608326	
ENST00000608327	
ENST00000608328	
ENST00000608329	
ENST00000608330	
ENST00000608331	Q6UX27
ENST00000608332	
ENST00000608333	P60329
ENST00000608334	Q9Y5H5-2
ENST00000608335	
ENST00000608336	
ENST00000608337	
ENST00000608338	
ENST00000608339	Q05655
ENST00000608340	
ENST00000608341	
ENST00000608342	
ENST00000608343	Q8TF20-2
ENST00000608344	
ENST00000608345	
ENST00000608346	
ENST00000608347	
ENST00000608348	
ENST00000608349	
ENST00000608350	
ENST00000608351	
ENST00000608352	
ENST00000608353	Q96KF7
ENST00000608354	
ENST00000608355	
ENST00000608356	Q8IYS5-7
ENST00000608357	
ENST00000608358	
ENST00000608359	
ENST00000608360	
ENST00000608361	
ENST00000608362	
ENST00000608363	
ENST00000608364	B6A8C7-2
ENST00000608365	
ENST00000608366	Q96BZ8
ENST00000608367	
ENST00000608368	
ENST00000608369	
ENST00000608370	
ENST00000608371	P23610
ENST00000608372	Q9UIL1
ENST00000608373	
ENST00000608374	
ENST00000608375	
ENST00000608376	
ENST00000608377	Q9NYC9-3
ENST00000608378	
ENST00000608379	
ENST00000608380	
ENST00000608381	P35504
ENST00000608382	P24278
ENST00000608383	P22309
ENST00000608384	
ENST00000608385	
ENST00000608386	
ENST00000608387	Q8IYS5-3
ENST00000608388	
ENST00000608389	
ENST00000608390	
ENST00000608391	
ENST00000608392	
ENST00000608393	
ENST00000608394	O00213-4
ENST00000608395	
ENST00000608396	
ENST00000608397	
ENST00000608398	P29401
ENST00000608399	
ENST00000608400	Q6UX27-3
ENST00000608401	Q8IYS5-4
ENST00000608402	
ENST00000608403	
ENST00000608404	
ENST00000608405	
ENST00000608406	
ENST00000608407	
ENST00000608408	
ENST00000608409	
ENST00000608410	
ENST00000608411	Q8IYS5-7
ENST00000608412	
ENST00000608413	P46781
ENST00000608414	
ENST00000608415	O75871
ENST00000608416	
ENST00000608417	
ENST00000608418	
ENST00000608419	
ENST00000608420	
ENST00000608421	
ENST00000608422	
ENST00000608423	
ENST00000608424	Q9NNW5
ENST00000608425	
ENST00000608426	
ENST00000608427	
ENST00000608428	
ENST00000608429	
ENST00000608430	
ENST00000608431	
ENST00000608432	
ENST00000608433	
ENST00000608434	
ENST00000608435	
ENST00000608436	
ENST00000608437	
ENST00000608438	Q05655
ENST00000608439	
ENST00000608440	Q8NI51-3
ENST00000608441	
ENST00000608442	
ENST00000608443	Q14318-2
ENST00000608444	
ENST00000608445	Q9BSV6
ENST00000608446	
ENST00000608447	
ENST00000608448	
ENST00000608449	
ENST00000608450	
ENST00000608451	
ENST00000608452	Q96N66
ENST00000608453	
ENST00000608454	
ENST00000608455	
ENST00000608456	
ENST00000608457	Q6UX27-2
ENST00000608458	
ENST00000608459	
ENST00000608460	Q8IYS5
ENST00000608461	
ENST00000608462	B6A8C7-2
ENST00000608463	
ENST00000608464	Q7Z404
ENST00000608465	
ENST00000608466	
ENST00000608467	
ENST00000608468	
ENST00000608469	
ENST00000608470	
ENST00000608471	
ENST00000608472	
ENST00000608473	
ENST00000608474	
ENST00000608475	
ENST00000608476	
ENST00000608477	
ENST00000608478	P09038-2
ENST00000608479	
ENST00000608480	Q9NW81-2
ENST00000608481	
ENST00000608482	
ENST00000608483	
ENST00000608484	
ENST00000608485	
ENST00000608486	
ENST00000608487	
ENST00000608488	
ENST00000608489	
ENST00000608490	
ENST00000608491	
ENST00000608492	
ENST00000608493	
ENST00000608494	Q9UN72-2
ENST00000608495	
ENST00000608496	
ENST00000608497	
ENST00000608498	
ENST00000608499	
ENST00000608500	
ENST00000608501	
ENST00000608502	
ENST00000608503	
ENST00000608504	
ENST00000608505	
ENST00000608506	
ENST00000608507	
ENST00000608508	Q9Y5I3-2
ENST00000608509	
ENST00000608510	P0C1Z6-2
ENST00000608511	
ENST00000608512	
ENST00000608513	
ENST00000608514	
ENST00000608515	
ENST00000608516	
ENST00000608517	
ENST00000608518	Q9Y5I4
ENST00000608519	Q9UNE2-2
ENST00000608520	
ENST00000608521	
ENST00000608522	
ENST00000608523	
ENST00000608524	Q14159-3
ENST00000608525	
ENST00000608526	
ENST00000608527	
ENST00000608528	Q9NW81
ENST00000608529	Q6UX27-2
ENST00000608530	Q8IYS5-4
ENST00000608531	
ENST00000608532	
ENST00000608533	
ENST00000608534	
ENST00000608535	
ENST00000608536	
ENST00000608537	
ENST00000608538	
ENST00000608539	
ENST00000608540	
ENST00000608541	
ENST00000608542	Q9NW81-6
ENST00000608543	
ENST00000608544	
ENST00000608545	
ENST00000608546	Q6UX27-2
ENST00000608547	
ENST00000608548	
ENST00000608549	
ENST00000608550	Q9Y5E5
ENST00000608551	O95167
ENST00000608552	
ENST00000608553	
ENST00000608554	
ENST00000608555	
ENST00000608556	
ENST00000608557	
ENST00000608558	
ENST00000608559	
ENST00000608560	
ENST00000608561	
ENST00000608562	
ENST00000608563	
ENST00000608564	
ENST00000608565	
ENST00000608566	
ENST00000608567	
ENST00000608568	
ENST00000608569	
ENST00000608570	
ENST00000608571	Q9Y5H9
ENST00000608572	
ENST00000608573	
ENST00000608574	
ENST00000608575	
ENST00000608576	
ENST00000608577	
ENST00000608578	O95167
ENST00000608579	
ENST00000608580	
ENST00000608581	
ENST00000608582	
ENST00000608583	
ENST00000608584	
ENST00000608585	
ENST00000608586	
ENST00000608587	
ENST00000608588	
ENST00000608589	
ENST00000608590	
ENST00000608591	
ENST00000608592	
ENST00000608593	
ENST00000608594	
ENST00000608595	
ENST00000608596	
ENST00000608597	P0C1Z6
ENST00000608598	
ENST00000608599	
ENST00000608600	
ENST00000608601	
ENST00000608602	
ENST00000608603	
ENST00000608604	
ENST00000608605	
ENST00000608606	
ENST00000608607	
ENST00000608608	
ENST00000608609	
ENST00000608610	
ENST00000608611	
ENST00000608612	
ENST00000608613	
ENST00000608614	
ENST00000608615	
ENST00000608616	
ENST00000608617	
ENST00000608618	
ENST00000608619	
ENST00000608620	P07098-2
ENST00000608621	Q9GZM3
ENST00000608622	
ENST00000608623	
ENST00000608624	
ENST00000608625	
ENST00000608626	
ENST00000608627	
ENST00000608628	
ENST00000608629	Q6UX27-3
ENST00000608630	Q5H8A4-5
ENST00000608631	
ENST00000608632	
ENST00000608633	Q8TF20
ENST00000608634	
ENST00000608635	
ENST00000608636	
ENST00000608637	
ENST00000608638	Q9NW81-5
ENST00000608639	
ENST00000608640	Q7Z404
ENST00000608641	
ENST00000608642	
ENST00000608643	
ENST00000608644	
ENST00000608645	O00213-4
ENST00000608646	
ENST00000608647	
ENST00000608648	
ENST00000608649	
ENST00000608650	
ENST00000608651	
ENST00000608652	
ENST00000608653	
ENST00000608654	
ENST00000608655	O00213-5
ENST00000608656	Q9BSV6
ENST00000608657	
ENST00000608658	
ENST00000608659	
ENST00000608660	
ENST00000608661	
ENST00000608662	
ENST00000608663	
ENST00000608664	
ENST00000608665	
ENST00000608666	
ENST00000608667	
ENST00000608668	Q8IYS5
ENST00000608669	
ENST00000608670	Q9UN73
ENST00000608671	
ENST00000608672	
ENST00000608673	
ENST00000608674	
ENST00000608675	
ENST00000608676	
ENST00000608677	
ENST00000608678	
ENST00000608679	
ENST00000608680	
ENST00000608681	
ENST00000608682	
ENST00000608683	
ENST00000608684	
ENST00000608685	Q96BZ8
ENST00000608686	
ENST00000608687	
ENST00000608688	B6A8C7
ENST00000608689	
ENST00000608690	
ENST00000608691	
ENST00000608692	
ENST00000608693	
ENST00000608694	
ENST00000608695	
ENST00000608696	B6A8C7
ENST00000608697	P60413
ENST00000608698	Q9Y5H7-2
ENST00000608699	
ENST00000608700	
ENST00000608701	
ENST00000608702	Q8IYS5-6
ENST00000608703	
ENST00000608704	O00213-4
ENST00000608705	
ENST00000608706	
ENST00000608707	
ENST00000608708	
ENST00000608709	
ENST00000608710	
ENST00000608711	B6A8C7
ENST00000608712	
ENST00000608713	
ENST00000608714	
ENST00000608715	Q92888
ENST00000608716	
ENST00000608717	
ENST00000608718	Q6UX27
ENST00000608719	
ENST00000608720	
ENST00000608721	
ENST00000608722	Q9H7X0
ENST00000608723	Q9Y5F1
ENST00000608724	
ENST00000608725	
ENST00000608726	
ENST00000608727	
ENST00000608728	
ENST00000608729	
ENST00000608730	
ENST00000608731	P60372
ENST00000608732	
ENST00000608733	
ENST00000608734	
ENST00000608735	
